,userId,movieId,rating
2347758,A1POFVVXUZR3IQ,0716631970,4.0
2347865,A1X8VZWTOG8IS6,0716631970,4.0
2347915,AWLFVCT9128JV,0716631970,4.0
2347923,A4FX5YCJA630V,0716631970,5.0
2347928,A1K1JW1C5CUSUZ,0716631970,5.0
2347942,AHD101501WCN1,0716631970,5.0
2347949,A3QVAKVRAH657N,0716631970,5.0
2347980,A3OJFPKMCXKOM0,0716631970,5.0
2347983,A3OH101U0CPUC7,0716631970,5.0
2348036,AU6DIIDZK2OQM,0716631970,4.0
2348083,A3NIQK6ZLYEP1L,0716631970,5.0
2348085,A1XTWXIMUCDGQE,0716631970,5.0
2348133,A3OH101U0CPUC7,0716631970,5.0
2348134,A2L7N2U5Z316ZE,0716631970,5.0
2348135,A2L7N2U5Z316ZE,0716631970,5.0
2348201,A1EKTLUL24HDG8,0716631970,4.0
2348231,A3NI29U4P5NQF1,0716631970,5.0
2348400,A14OJS0VWMOSWO,1892695081,5.0
2348401,A2CR57GAJKNWVV,1892695081,3.0
2348451,AQQLWCMRNDFGI,0807015210,4.0
2348476,AKT8TGIT6VVZ5,B000HYPDQK,5.0
2348504,A20IIR0422G3A5,B000882B2E,4.0
2348524,A1G37DFO8MQW0M,030680834X,5.0
2348546,AHD101501WCN1,0195169360,5.0
2348577,A1X8VZWTOG8IS6,0786270829,3.0
2348583,A2F540P3L6P5CL,0786270829,3.0
2348597,A1JTG5X4VHJV27,0786270829,3.0
2348600,A14OJS0VWMOSWO,0786270829,5.0
2348660,A1S3C5OFU508P3,B000H0E0IG,4.0
2348661,A3MV1KKHX51FYT,B000H0E0IG,3.0
2348662,A3MV1KKHX51FYT,B000H0E0IG,3.0
2348700,A37XGUQ1VH0XM6,B000BXSSNM,5.0
2348716,A2O5RT4RCC4NU2,158926018X,5.0
2348729,AFVQZQ8PW0L,0892967528,4.0
2348749,AU7ND6NOCX9IA,B000826OGO,5.0
2348865,ABN5K7K1TM1QA,0465071635,5.0
2348867,A14OJS0VWMOSWO,0465071635,5.0
2348877,A14OJS0VWMOSWO,0465071635,5.0
2348878,A14OJS0VWMOSWO,0465071635,5.0
2348879,A14OJS0VWMOSWO,0465071635,5.0
2348940,A2OJW07GQRNJUT,B00087LK8Q,5.0
2348987,A1BXA3SM3AJOKL,B000P0ZVF4,3.0
2348988,A2GBJQ9THOYDAJ,B000P0ZVF4,3.0
2348992,AFVQZQ8PW0L,B000P0ZVF4,5.0
2349000,A281NPSIMI1C2R,0756619246,5.0
2349117,A20EEWWSFMZ1PN,091471855X,5.0
2349173,A1T17LMQABMBN5,037543514X,5.0
2349177,A21NVBFIEQWDSG,037543514X,4.0
2349178,A1BI8PUEHA5CHW,037543514X,5.0
2349191,AFVQZQ8PW0L,037543514X,5.0
2349194,A2F6N60Z96CAJI,037543514X,4.0
2349199,A3BIWTN2DA0YY2,037543514X,5.0
2349219,A2VE83MZF98ITY,0929650360,5.0
2349220,AU7ND6NOCX9IA,B000826OGY,5.0
2349223,A30TK6U7DNS82R,0520234812,5.0
2349259,A3NIQK6ZLYEP1L,B000O04WMS,5.0
2349261,AU7ND6NOCX9IA,B000826OHS,5.0
2349268,A14OJS0VWMOSWO,1570628750,5.0
2349311,A1X8VZWTOG8IS6,B000GUX2YA,3.0
2349325,A2NHD7LUXVGTD3,B000GUX2YA,4.0
2349352,A2NHD7LUXVGTD3,B000GUX2YA,4.0
2349405,A232HUAELH5J6V,091565816X,4.0
2349465,A1S3C5OFU508P3,B000MZ7VSW,5.0
2349488,A1OX82JPAQLL60,0375507604,5.0
2349491,A20IIR0422G3A5,0375507604,5.0
2349692,A13OFOB1394G31,B000H7Q1N6,4.0
2349695,A21NVBFIEQWDSG,0375435158,4.0
2349701,A3M174IC0VXOS2,0375435158,4.0
2349717,A2F6N60Z96CAJI,0375435158,5.0
2349724,AFVQZQ8PW0L,0375435158,5.0
2349725,A1CNQTCRQ35IMM,0375435158,2.0
2349734,A2BZCHIDR5FTYA,0375435158,5.0
2349742,AN0XWUHSHRUG6,0375435158,1.0
2349868,A303U1MOXG5R1F,B000I09LA2,4.0
2349904,AK7D1BHZOSOL1,0773522611,5.0
2349918,A14OJS0VWMOSWO,184176860X,5.0
2349955,A3QVAKVRAH657N,B000B9RM56,3.0
2349973,A1CGLIDN7E5MK8,B000F71BOM,5.0
2349997,A3M174IC0VXOS2,1579652778,4.0
2350002,A2NJO6YE954DBH,0516201557,5.0
2350005,A1CGLIDN7E5MK8,B000J52HFC,5.0
2350009,A1CGLIDN7E5MK8,B000J52HFC,5.0
2350048,A14OJS0VWMOSWO,0072228849,5.0
2350070,A1MZB6UBKOVSK0,B0006AL7EW,3.0
2350074,AU7ND6NOCX9IA,B000826OH8,5.0
2350224,AN0XWUHSHRUG6,B000B9RM5G,4.0
2350274,A1MC6BFHWY6WC3,B000TYXKOA,5.0
2350278,A2EDZH51XHFA9B,B000TYXKOA,2.0
2350296,A14OJS0VWMOSWO,0671520660,5.0
2350301,A1NATT3PN24QWY,0671520660,4.0
2350326,A1NATT3PN24QWY,0671520660,4.0
2350338,A1K1JW1C5CUSUZ,0671520660,3.0
2350381,A2OJW07GQRNJUT,B0006BRGF0,5.0
2350435,A319KYEIAZ3SON,0517108569,4.0
2350461,A14OJS0VWMOSWO,0807853461,5.0
2350472,A1BMKEJ61X57EU,0137774753,4.0
2350498,A1LMBM1N4EXS5W,0523413963,3.0
2350518,A2XRMQA6PJ5ZJ8,0523413963,5.0
2350520,A3NIQK6ZLYEP1L,0523413963,5.0
2350524,A1K1JW1C5CUSUZ,0523413963,2.0
2350533,A2HM0BZWQRV1EF,B000EZZ59M,4.0
2350568,A1D2C0WDCSHUWZ,155618168X,1.0
2350608,A1IOJE0W1NXOSE,0445409002,4.0
2350680,AKT8TGIT6VVZ5,B000HAZCRO,5.0
2350692,A1X8VZWTOG8IS6,B000HAZCRO,4.0
2350711,A21VR7M8O55EF6,B000HAZCRO,5.0
2350735,A3NI29U4P5NQF1,B000HAZCRO,5.0
2350750,A1CHM200OEN65X,B000HAZCRO,5.0
2350751,A1G37DFO8MQW0M,B000HAZCRO,5.0
2350761,AMKZHBOK7VMQR,B000HAZCRO,5.0
2350777,A22DUZU3XVA8HA,B000HAZCRO,5.0
2350794,A29NUB3P6YIWZG,B000HAZCRO,1.0
2350832,A2FTHCGH06O4Y5,B000HAZCRO,5.0
2350845,A2PR6NXG0PA3KY,B000HAZCRO,5.0
2350879,A3IKBHODOTYYHM,B000HAZCRO,4.0
2350905,AFYYHRPSFBLWS,B000HAZCRO,3.0
2350910,A32ZKBXJJ45BRY,B000HAZCRO,4.0
2350913,A3JSRMS7FO6EKQ,B000HAZCRO,5.0
2350926,A3FHAMLNGHCFU7,B000HAZCRO,1.0
2350928,A1DK5AZMXS1QA3,B000HAZCRO,3.0
2350937,A1EKTLUL24HDG8,B000HAZCRO,4.0
2350954,A17FLA8HQOFVIG,B000HAZCRO,4.0
2350969,A4FX5YCJA630V,B000HAZCRO,3.0
2350989,AHD101501WCN1,B000HAZCRO,5.0
2351001,A1N1YEMTI9DJ86,B000HAZCRO,4.0
2351041,A1LVZOK9F7K4CN,B000HAZCRO,5.0
2351042,A2D9IEFJGB483Q,B000HAZCRO,4.0
2351134,A2V3P1XE33NYC3,B000HAZCRO,5.0
2351146,AHXAPVSHPJ6OJ,B000HAZCRO,5.0
2351148,AUEY946M1L939,B000HAZCRO,5.0
2351151,A3FVAWZNKW9GX,B000HAZCRO,5.0
2351162,A2SHQJP6PNQTLD,B000HAZCRO,4.0
2351194,A2SHQJP6PNQTLD,0787944386,3.0
2351201,A1NATT3PN24QWY,0787944386,4.0
2351205,AWLFVCT9128JV,B0006AL7FG,2.0
2351207,A14OJS0VWMOSWO,075990345X,5.0
2351235,A3E8QNDC7CV44,0375435166,3.0
2351240,A3E8QNDC7CV44,0375435166,3.0
2351260,AC1K4OQOZ90RS,0375435166,4.0
2351261,AN0XWUHSHRUG6,0375435166,4.0
2351273,A2RPIGO3G4M6GN,0375435166,4.0
2351276,AFVQZQ8PW0L,0375435166,5.0
2351280,A2CW9IQAPFEYLM,B0007HGU5K,5.0
2351288,A14OJS0VWMOSWO,1892381028,5.0
2351308,A2OJW07GQRNJUT,B0007DXWNM,5.0
2351309,A2EDZH51XHFA9B,B000MVVF1U,2.0
2351356,A14OJS0VWMOSWO,0472068962,5.0
2351380,A21NVBFIEQWDSG,B000P20BT8,4.0
2351387,A1G37DFO8MQW0M,1404325166,5.0
2351398,A2ENIQZX6VJYUM,1404325166,4.0
2351399,A12A08OL0TZY0W,1404325166,4.0
2351428,AK7D1BHZOSOL1,B000NAKPF2,3.0
2351490,AN0XWUHSHRUG6,0786259760,2.0
2351493,AFVQZQ8PW0L,0786259760,5.0
2351510,A3M174IC0VXOS2,0786259760,4.0
2351529,A1X8VZWTOG8IS6,0312274785,5.0
2351571,A28WJUJF6D2ULA,B000KBCPHU,4.0
2351572,A2F6N60Z96CAJI,B000KBCPHU,4.0
2351586,AHD101501WCN1,B000KBCPHU,3.0
2351595,A1DK5AZMXS1QA3,B000KBCPHU,3.0
2351620,A1TIZI060W4BD9,B0006CYS3C,5.0
2351638,A3NIQK6ZLYEP1L,B000KX8R3Y,5.0
2351646,A2B9Y0WXNSN17U,B000KX8R3Y,3.0
2351656,A2NTJUI2DLZF4R,B000KX8R3Y,5.0
2351660,AK7D1BHZOSOL1,B000KX8R3Y,4.0
2351671,AMKZHBOK7VMQR,0939495929,5.0
2351682,A23ZCJ9U3ZN0FK,0939495929,4.0
2351687,A1EKTLUL24HDG8,0939495929,5.0
2351688,A2V3P1XE33NYC3,0939495929,4.0
2351708,A2O9HU1K7TCF7B,0939495929,5.0
2351716,AJQ1S39GZBKUG,0939495929,5.0
2351729,A1BA72K4VK1UN1,0939495929,5.0
2351735,A2YF4ZMECJVLK9,0939495929,5.0
2351736,A1G37DFO8MQW0M,0939495929,5.0
2351739,A30KEXFT9SILL6,0806516267,3.0
2351777,A1MC6BFHWY6WC3,B0006CH7P8,5.0
2351803,A3NIQK6ZLYEP1L,B0006DCMNY,5.0
2351968,A3MQXFVZ9DCE8M,B000GPXQXW,5.0
2351991,A1ZEOVGC3CDE0C,B000GNVVWW,5.0
2351992,A1ZEOVGC3CDE0C,B000GNVVWW,5.0
2351993,A1ZEOVGC3CDE0C,B000GNVVWW,5.0
2351994,A1ZEOVGC3CDE0C,B000GNVVWW,5.0
2351995,A1ZEOVGC3CDE0C,B000GNVVWW,5.0
2351996,A1ZEOVGC3CDE0C,B000GNVVWW,5.0
2352022,AGV0RUQJHFW3S,0934640084,5.0
2352052,A1X8VZWTOG8IS6,1875346104,4.0
2352053,A2BZCHIDR5FTYA,B000OWU5I6,5.0
2352077,A258HDMERSI6WJ,0875562191,1.0
2352161,A14OJS0VWMOSWO,B000FMRS12,5.0
2352197,A1X8VZWTOG8IS6,B000KVLK9Y,3.0
2352207,AMX0PJKV4PPNJ,B000QBUKFS,5.0
2352209,A3QZCA4LTTVGAD,B000QBUKFS,5.0
2352239,A20EEWWSFMZ1PN,B000HEBJX6,5.0
2352253,A3UDYY6L2NH3JS,B000HEBJX6,5.0
2352293,A1OB5L3WMHJAD9,0198238487,4.0
2352299,A4H4KYSM2KQ85,0205288553,4.0
2352316,A2TXR85WQLE32N,B0000CL0ZV,5.0
2352317,A2TXR85WQLE32N,B0000CL0ZV,5.0
2352320,A1XTWXIMUCDGQE,B0000CL0ZV,5.0
2352323,A34UTL4AVX80MK,B0000CL0ZV,5.0
2352335,A2GBJQ9THOYDAJ,B0000CL0ZV,5.0
2352338,A3R19YKNL641X3,B0000CL0ZV,5.0
2352348,A3MV1KKHX51FYT,B0000CL0ZV,3.0
2352467,A328S9RN3U5M68,0842373624,4.0
2352486,A1S8AJIUIO6M9K,0842373624,5.0
2352498,A1X8VZWTOG8IS6,0930289404,5.0
2352574,A1TIZI060W4BD9,B0007JIP74,4.0
2352575,A2YXRT2XIJIO57,B0007JIP74,4.0
2352612,A14OJS0VWMOSWO,0736410864,5.0
2352689,A1T17LMQABMBN5,B000OUGDZ2,5.0
2352715,AFVQZQ8PW0L,B000OUGDZ2,5.0
2352723,A14OJS0VWMOSWO,B000NFA318,5.0
2352727,A3A6GXILVT9JNW,B000NFA318,5.0
2352728,A30KEXFT9SILL6,B000NFA318,5.0
2352729,A20EEWWSFMZ1PN,B000NFA318,5.0
2352739,A2GBJQ9THOYDAJ,B000NFA318,4.0
2352742,A20EEWWSFMZ1PN,B000NFA318,5.0
2352744,ACIBQ6BQ6AWEV,B000NFA318,4.0
2352746,A1BXA3SM3AJOKL,B000NFA318,5.0
2352751,A34UTL4AVX80MK,B000NFA318,5.0
2352756,A1D2C0WDCSHUWZ,B000NFA318,4.0
2352757,A1D2C0WDCSHUWZ,B000NFA318,4.0
2352760,A1NC9AGZOBI0M1,B000NFA318,5.0
2352777,A14OJS0VWMOSWO,B000KITPY4,5.0
2352804,A14OJS0VWMOSWO,1590131169,5.0
2352873,A1MC6BFHWY6WC3,0375832785,5.0
2352913,A1OX82JPAQLL60,081181503X,5.0
2352927,A1S3C5OFU508P3,0671708600,4.0
2352987,A2O5RT4RCC4NU2,9997518292,4.0
2353012,A2OJW07GQRNJUT,0060613831,5.0
2353033,A2F6N60Z96CAJI,0786259779,4.0
2353034,AC1K4OQOZ90RS,0786259779,4.0
2353036,AFVQZQ8PW0L,0786259779,5.0
2353040,A2CR57GAJKNWVV,0786259779,5.0
2353069,A37XGUQ1VH0XM6,0871316897,5.0
2353079,A3BH49ZKESHDID,0719540097,4.0
2353107,AFVQZQ8PW0L,0812589734,5.0
2353110,AK7D1BHZOSOL1,0812589734,4.0
2353118,AG35NEEFCMQVR,0613910966,4.0
2353135,A14OJS0VWMOSWO,1557287716,5.0
2353144,A3OJFPKMCXKOM0,B000NPTCLA,5.0
2353169,A3R1E4K7B6RUHP,1572702311,2.0
2353230,A1IOJE0W1NXOSE,0445409029,5.0
2353263,A2HM0BZWQRV1EF,B000MQKDE0,4.0
2353326,A1NC9AGZOBI0M1,B0007I1ORS,5.0
2353327,A319KYEIAZ3SON,B0007I1ORS,5.0
2353329,A2O9HU1K7TCF7B,B0007I1ORS,5.0
2353330,A319KYEIAZ3SON,B0007I1ORS,5.0
2353331,A319KYEIAZ3SON,B0007I1ORS,5.0
2353365,A1D2C0WDCSHUWZ,0380800985,5.0
2353375,A303U1MOXG5R1F,1903402549,4.0
2353498,A2PWUIQG57O1AZ,0425200612,4.0
2353572,A2EDZH51XHFA9B,0425200612,4.0
2353619,A3M174IC0VXOS2,0425200612,5.0
2353632,AFVQZQ8PW0L,0425200612,5.0
2353658,A1S3C5OFU508P3,B000NZ7ARS,5.0
2353663,A14OJS0VWMOSWO,B000NZ7ARS,5.0
2353739,A1NT7ED5TATUAM,B00085CYY2,5.0
2353741,A2PR6NXG0PA3KY,B00085CYY2,5.0
2353742,A3NH7PYU4AD5GA,B00085CYY2,5.0
2353745,AT2R7ZVT7QYOU,B00085CYY2,3.0
2353761,A2D9IEFJGB483Q,0884942104,5.0
2353822,A232HUAELH5J6V,B000HWCOQE,5.0
2353894,AUEY946M1L939,B0006BLLRY,4.0
2353895,A2VE83MZF98ITY,0684147777,5.0
2353930,A2B1GZIRD6W646,0425188795,3.0
2353932,AFVQZQ8PW0L,0425188795,4.0
2353952,A1D2C0WDCSHUWZ,B000NZXVDU,4.0
2353953,A18M68DE1Y6W51,B000NZXVDU,5.0
2353960,A1D2C0WDCSHUWZ,B000NZXVDU,5.0
2353968,AC9B29BXXWJHD,B000NZXVDU,5.0
2353978,A1D2C0WDCSHUWZ,B000NZXVDU,5.0
2353979,AJQ1S39GZBKUG,B000NZXVDU,5.0
2353988,AHXAPVSHPJ6OJ,B000NZXVDU,4.0
2353998,A3OJFPKMCXKOM0,0404199275,5.0
2354109,A2NTJUI2DLZF4R,B000PJWQXK,1.0
2354173,A13G1TKIKHGV3F,B00085CYYC,4.0
2354204,AIEEK7AHXKZCC,0312186258,5.0
2354272,AG35NEEFCMQVR,0124916503,4.0
2354273,A1S3C5OFU508P3,B000J4FVXS,4.0
2354340,AIEEK7AHXKZCC,B000N7ABZ4,5.0
2354348,A3QZCA4LTTVGAD,0060216239,5.0
2354364,A1M8PP7MLHNBQB,0471696560,5.0
2354376,AKT8TGIT6VVZ5,1870612922,5.0
2354380,A1TIZI060W4BD9,1870612922,3.0
2354404,A2OJW07GQRNJUT,0965712516,5.0
2354412,A14OJS0VWMOSWO,1858288932,5.0
2354414,A2L7N2U5Z316ZE,B0008594X6,5.0
2354455,A2B9Y0WXNSN17U,0761918043,2.0
2354532,AFVQZQ8PW0L,0778322882,4.0
2354583,A1TIZI060W4BD9,B000OTWOJ2,4.0
2354600,A2CW9IQAPFEYLM,B000Q7PNEU,5.0
2354627,A1S3C5OFU508P3,1579123635,5.0
2354690,A2OJW07GQRNJUT,0060613858,5.0
2354856,A2EDZH51XHFA9B,B000FZ920O,4.0
2355035,AG35NEEFCMQVR,0789014807,4.0
2355107,AGV0RUQJHFW3S,B0006DYAWA,5.0
2355154,AUHG8KSHI529U,1580087809,5.0
2355155,A1NATT3PN24QWY,1580087809,4.0
2355181,A1CHM200OEN65X,0842373640,5.0
2355192,AFVQZQ8PW0L,0842373640,4.0
2355197,A2PR6NXG0PA3KY,0192840320,5.0
2355244,A21NVBFIEQWDSG,0821257579,5.0
2355262,A14OJS0VWMOSWO,0895948117,5.0
2355270,A258HDMERSI6WJ,B000876W7U,4.0
2355276,ACIBQ6BQ6AWEV,B000876W7U,5.0
2355316,A2VE83MZF98ITY,081928100X,4.0
2355384,A30TK6U7DNS82R,0877459762,5.0
2355395,A20IIR0422G3A5,1903402557,3.0
2355418,A1X8VZWTOG8IS6,B000EVEJAW,4.0
2355451,A126KX6FVI4T66,B000EVEJAW,4.0
2355499,A1G9FX1KV45N41,B000EVEJAW,5.0
2355513,A1G9FX1KV45N41,B000EVEJAW,5.0
2355531,A22DUZU3XVA8HA,B000EVEJAW,5.0
2355533,A3KF4IP2MUS8QQ,B000EVEJAW,5.0
2355539,A20EEWWSFMZ1PN,B000EVEJAW,5.0
2355556,A2ODBHT4URXVXQ,B000EVEJAW,3.0
2355571,AI37YX1U4KB1L,B000EVEJAW,4.0
2355583,A2EDZH51XHFA9B,B000EVEJAW,4.0
2355632,A20EEWWSFMZ1PN,B000EVEJAW,5.0
2355633,A1CHM200OEN65X,B000EVEJAW,5.0
2355637,A1G37DFO8MQW0M,B000EVEJAW,5.0
2355656,A1MZB6UBKOVSK0,B000EVEJAW,3.0
2355678,A3IKBHODOTYYHM,B000EVEJAW,3.0
2355696,AMKZHBOK7VMQR,B000EVEJAW,5.0
2355750,A2VZ11U5DXM8J5,B000EVEJAW,4.0
2355770,A3EOHYIHQM3KK,B000EVEJAW,5.0
2355790,A1G9FX1KV45N41,B000EVEJAW,5.0
2355802,A20IIR0422G3A5,B000EVEJAW,5.0
2355805,A2D9IEFJGB483Q,B000EVEJAW,4.0
2355814,A370Z6I5GBWU44,B000EVEJAW,5.0
2355833,A1EKTLUL24HDG8,B000EVEJAW,4.0
2355843,A3NIQK6ZLYEP1L,B000EVEJAW,1.0
2355940,AHXAPVSHPJ6OJ,B000EVEJAW,3.0
2355956,A1XTWXIMUCDGQE,B000EVEJAW,4.0
2355974,A20EEWWSFMZ1PN,B000EVEJAW,5.0
2355991,A3O2RCKAMSE9X7,B000EVEJAW,4.0
2355995,A20EEWWSFMZ1PN,B000EVEJAW,5.0
2356000,A3UDYY6L2NH3JS,B000EVEJAW,5.0
2356009,A1T17LMQABMBN5,B000EVEJAW,5.0
2356052,A2BZCHIDR5FTYA,0060525304,2.0
2356053,A1IOJE0W1NXOSE,0060525304,3.0
2356058,AN8C7BGR98HLN,0060525304,3.0
2356061,A2F6N60Z96CAJI,0743225686,4.0
2356066,A328S9RN3U5M68,0670894834,5.0
2356068,AKT8TGIT6VVZ5,0670894834,5.0
2356076,AFVQZQ8PW0L,0743247191,5.0
2356077,A2VKWLCNZF4ZVB,0743247191,4.0
2356126,A1DYXCF4148PJT,B000N72E72,5.0
2356129,AU7ND6NOCX9IA,B000N72E72,5.0
2356135,A2B1GZIRD6W646,B000N72E72,5.0
2356161,A222LQEPE7O7BV,B000N72E72,5.0
2356186,A133ZC2Z8MAIED,B000N72E72,5.0
2356208,A14OJS0VWMOSWO,1580650317,5.0
2356227,A18OBUSMXVE8R0,0515062642,3.0
2356237,A14OJS0VWMOSWO,0072228881,5.0
2356262,A1S8AJIUIO6M9K,B000N6KRRM,4.0
2356309,AUM3YMZ0YRJE0,B0007DSXEU,4.0
2356313,A1MC6BFHWY6WC3,0671741217,5.0
2356335,AFVQZQ8PW0L,0778322890,4.0
2356371,A2F6N60Z96CAJI,0340752106,4.0
2356426,A222LQEPE7O7BV,B000FFJUQU,4.0
2356477,A1NATT3PN24QWY,B000FFJUQU,5.0
2356519,A3M174IC0VXOS2,B000FFJUQU,5.0
2356522,AJDYDG7YZY9QL,B000FFJUQU,5.0
2356527,A1S8AJIUIO6M9K,B000FFJUQU,5.0
2356579,A3RFXU3P0XKKF4,B000FFJUQU,4.0
2356607,A1X8VZWTOG8IS6,0930289439,5.0
2356616,A3M174IC0VXOS2,B000GLK2D8,4.0
2356668,A2B9Y0WXNSN17U,0300025572,3.0
2356669,AFVQZQ8PW0L,0312291310,5.0
2356733,A14OJS0VWMOSWO,B000N6QMJY,5.0
2356783,AFVQZQ8PW0L,1411642651,5.0
2356847,A2ENIQZX6VJYUM,0789455447,5.0
2356914,AIEEK7AHXKZCC,B000GQZ7SI,1.0
2356915,A30KEXFT9SILL6,B000GQZ7SI,2.0
2357067,A3OJAWIMUKNHTP,0060012234,5.0
2357108,A2GBJQ9THOYDAJ,0696011255,4.0
2357115,A20EEWWSFMZ1PN,0832622079,4.0
2357210,AU7ND6NOCX9IA,B000HTR4BM,5.0
2357246,AG35NEEFCMQVR,0619215607,4.0
2357254,A2NHD7LUXVGTD3,0679726012,3.0
2357261,A1S3C5OFU508P3,0679726012,4.0
2357272,A4H4KYSM2KQ85,0679726012,3.0
2357296,A1K1JW1C5CUSUZ,0679726012,5.0
2357344,A55MRYPUAX4QU,0679726012,5.0
2357362,A1L43KWWR05PCS,B000GTBP7M,4.0
2357376,A1N1YEMTI9DJ86,B00087RF58,4.0
2357379,A2TXR85WQLE32N,B00087RF58,4.0
2357422,A1G37DFO8MQW0M,B00087RF58,5.0
2357429,A34UTL4AVX80MK,B00087RF58,4.0
2357437,A2CW9IQAPFEYLM,B00087RF58,5.0
2357439,A2PR6NXG0PA3KY,B00087RF58,5.0
2357441,AC9B29BXXWJHD,B00087RF58,5.0
2357465,A29NUB3P6YIWZG,0751521094,3.0
2357481,A303U1MOXG5R1F,0751521094,4.0
2357518,A18M68DE1Y6W51,B000KTPK2E,5.0
2357543,A3R1E4K7B6RUHP,B000KTPK2E,2.0
2357545,A126KX6FVI4T66,B000KTPK2E,3.0
2357550,A30KEXFT9SILL6,B000KTPK2E,5.0
2357590,A3A6GXILVT9JNW,B000KTPK2E,5.0
2357601,A2TXR85WQLE32N,B000KTPK2E,5.0
2357602,A2TXR85WQLE32N,B000KTPK2E,5.0
2357619,A1OB5L3WMHJAD9,B000NAVJMU,5.0
2357622,A1OB5L3WMHJAD9,B000NAVJMU,5.0
2357625,A2YUZKPLUYQDKV,B000NAVJMU,5.0
2357703,A1LMBM1N4EXS5W,B000IEC1B4,5.0
2357704,A1LMBM1N4EXS5W,B000IEC1B4,5.0
2357705,A1LMBM1N4EXS5W,B000IEC1B4,5.0
2357706,A1LMBM1N4EXS5W,B000IEC1B4,5.0
2357711,A1LMBM1N4EXS5W,B000IEC1B4,5.0
2357713,A1LMBM1N4EXS5W,B000IEC1B4,5.0
2357719,A2YF4ZMECJVLK9,0809055473,3.0
2357727,A2CW9IQAPFEYLM,0870812939,5.0
2357734,A30KEXFT9SILL6,080781590X,4.0
2357738,A2B9Y0WXNSN17U,080781590X,1.0
2357824,AHXAPVSHPJ6OJ,B0008BKMJA,5.0
2357828,AT2R7ZVT7QYOU,B0008BKMJA,5.0
2357850,A1OB5L3WMHJAD9,1843533138,4.0
2357909,A1OB5L3WMHJAD9,0374186200,4.0
2357977,A1N1YEMTI9DJ86,B000Q5ZI4C,4.0
2357981,A37XGUQ1VH0XM6,B000Q5ZI4C,5.0
2357998,A12A08OL0TZY0W,B000Q5ZI4C,5.0
2358011,A2YF4ZMECJVLK9,B000Q5ZI4C,5.0
2358024,A3IKBHODOTYYHM,B000Q5ZI4C,4.0
2358057,A303U1MOXG5R1F,B000Q5ZI4C,5.0
2358069,A1K1JW1C5CUSUZ,B000Q5ZI4C,3.0
2358074,A37XGUQ1VH0XM6,B000Q5ZI4C,5.0
2358075,A37XGUQ1VH0XM6,B000Q5ZI4C,5.0
2358139,A13OFOB1394G31,075310959X,5.0
2358157,A13OFOB1394G31,075310959X,5.0
2358165,A13OFOB1394G31,075310959X,5.0
2358189,A2GBJQ9THOYDAJ,075310959X,3.0
2358192,A2CR57GAJKNWVV,075310959X,5.0
2358193,AJDYDG7YZY9QL,075310959X,4.0
2358295,A1MC6BFHWY6WC3,1566192188,5.0
2358360,A14OJS0VWMOSWO,1579123651,5.0
2358380,A14OJS0VWMOSWO,1557287759,5.0
2358385,AGV0RUQJHFW3S,B000B5XUQ0,5.0
2358394,A3BIWTN2DA0YY2,1842830147,5.0
2358629,A1POFVVXUZR3IQ,B000GQIBZO,5.0
2358637,A2KBF2OYR359AJ,B000GQIBZO,3.0
2358643,A1X8VZWTOG8IS6,B000GQIBZO,4.0
2358644,A2KBF2OYR359AJ,B000GQIBZO,5.0
2358647,A1D2C0WDCSHUWZ,B000GQIBZO,5.0
2358710,A1M8PP7MLHNBQB,1857801814,5.0
2358727,A319KYEIAZ3SON,0670166677,5.0
2358728,AHD101501WCN1,0670166677,4.0
2358747,A1M8PP7MLHNBQB,0131924923,5.0
2358799,A2VE83MZF98ITY,1595753575,5.0
2358808,AI37YX1U4KB1L,1595753575,5.0
2358811,A2VKWLCNZF4ZVB,1595753575,4.0
2358820,A1K1JW1C5CUSUZ,1595753575,4.0
2358828,A30KEXFT9SILL6,1595753575,3.0
2358872,A1M8PP7MLHNBQB,1574411977,5.0
2358877,A32ZKBXJJ45BRY,B000GRDXXS,4.0
2358878,A1G9FX1KV45N41,B000GRDXXS,5.0
2358880,A20IIR0422G3A5,B000GRDXXS,4.0
2358886,A3M174IC0VXOS2,158234888X,4.0
2358904,A2UIXU97JYCPZG,0860917975,5.0
2358931,A2OJW07GQRNJUT,B0007DXWSM,5.0
2359036,A3E8QNDC7CV44,1597374652,2.0
2359056,AC1K4OQOZ90RS,1597374652,4.0
2359059,A3M174IC0VXOS2,1597374652,5.0
2359091,A2F6N60Z96CAJI,1597374652,5.0
2359092,A55MRYPUAX4QU,1597374652,1.0
2359105,A2F3M93RRLFQNJ,1597374652,5.0
2359124,AFVQZQ8PW0L,1597374652,5.0
2359167,A14OJS0VWMOSWO,1931868034,5.0
2359245,AUTBHG6070SL4,0444502041,5.0
2359363,AFVQZQ8PW0L,0800759648,5.0
2359365,A21NVBFIEQWDSG,0800759648,4.0
2359384,A14OJS0VWMOSWO,0813342198,5.0
2359386,AU7ND6NOCX9IA,0813342198,1.0
2359402,A1POFVVXUZR3IQ,0753451247,5.0
2359434,A18OBUSMXVE8R0,0515062669,3.0
2359445,AHXAPVSHPJ6OJ,B0006D8SPU,4.0
2359446,AGEIT17HENDIS,B0006D8SPU,4.0
2359479,A1JTG5X4VHJV27,B000JP6OF6,4.0
2359489,AMX0PJKV4PPNJ,B000JP6OF6,4.0
2359542,A133ZC2Z8MAIED,1840370084,3.0
